user_id,occurred_at,experiment,experiment_group,location,device
12880,11-06-2014 11:43,publisher_update,control_group,United States,lenovo thinkpad
12881,25-06-2014 7:21,publisher_update,test_group,United Kingdom,macbook pro
12886,20-06-2014 9:31,publisher_update,test_group,Germany,lenovo thinkpad
12887,08-06-2014 8:10,publisher_update,test_group,United States,macbook air
12888,06-06-2014 9:31,publisher_update,control_group,Taiwan,lenovo thinkpad
12889,25-06-2014 14:11,publisher_update,test_group,Germany,windows surface
12891,06-06-2014 9:31,publisher_update,control_group,Korea,macbook pro
12893,05-06-2014 14:29,publisher_update,test_group,Germany,lenovo thinkpad
12894,12-06-2014 22:27,publisher_update,control_group,United States,hp pavilion desktop
12898,04-06-2014 2:17,publisher_update,test_group,Denmark,amazon fire phone
12909,02-06-2014 15:15,publisher_update,control_group,India,samsung galaxy s4
12911,07-06-2014 12:51,publisher_update,test_group,Venezuela,iphone 4s
12919,02-06-2014 14:25,publisher_update,control_group,Russia,nexus 5
12921,13-06-2014 9:31,publisher_update,control_group,Italy,ipad air
12925,30-06-2014 12:13,publisher_update,control_group,Korea,kindle fire
12928,29-06-2014 16:38,publisher_update,control_group,Japan,samsung galaxy s4
12932,04-06-2014 16:40,publisher_update,control_group,France,macbook pro
12936,04-06-2014 17:47,publisher_update,control_group,Germany,samsung galaxy s4
12938,07-06-2014 9:05,publisher_update,control_group,Korea,iphone 4s
12939,01-06-2014 15:05,publisher_update,control_group,United States,macbook pro
12948,08-06-2014 14:59,publisher_update,control_group,France,asus chromebook
12949,03-06-2014 6:01,publisher_update,control_group,Germany,lenovo thinkpad
12953,09-06-2014 9:31,publisher_update,test_group,France,macbook air
12960,02-06-2014 9:31,publisher_update,control_group,France,lenovo thinkpad
12961,16-06-2014 18:57,publisher_update,test_group,Mexico,asus chromebook
12965,02-06-2014 9:31,publisher_update,control_group,Canada,dell inspiron notebook
12973,02-06-2014 9:31,publisher_update,control_group,Taiwan,hp pavilion desktop
12975,02-06-2014 9:31,publisher_update,test_group,Canada,iphone 5s
12984,04-06-2014 20:30,publisher_update,test_group,Japan,hp pavilion desktop
12985,09-06-2014 9:31,publisher_update,control_group,Brazil,iphone 5
12988,02-06-2014 9:31,publisher_update,control_group,Thailand,mac mini
12999,09-06-2014 14:45,publisher_update,control_group,Japan,ipad air
13000,28-06-2014 14:35,publisher_update,control_group,Belgium,ipad air
13001,29-06-2014 8:17,publisher_update,control_group,Korea,macbook air
13004,15-06-2014 9:38,publisher_update,test_group,Iraq,htc one
13006,25-06-2014 10:23,publisher_update,test_group,Italy,macbook pro
13007,23-06-2014 9:31,publisher_update,control_group,United States,nexus 5
13015,04-06-2014 11:19,publisher_update,test_group,Germany,lenovo thinkpad
13016,02-06-2014 15:06,publisher_update,control_group,United States,iphone 5s
13017,21-06-2014 15:33,publisher_update,test_group,United States,acer aspire desktop
13033,16-06-2014 9:31,publisher_update,control_group,Spain,samsung galaxy s4
13035,21-06-2014 23:07,publisher_update,test_group,United Kingdom,iphone 5
13036,02-06-2014 9:31,publisher_update,control_group,United Arab Emirates,lenovo thinkpad
13037,23-06-2014 9:31,publisher_update,control_group,United States,lenovo thinkpad
13039,10-06-2014 7:20,publisher_update,test_group,United States,dell inspiron desktop
13046,30-06-2014 12:36,publisher_update,control_group,Germany,macbook pro
13063,05-06-2014 7:46,publisher_update,test_group,United States,iphone 5
13065,04-06-2014 10:36,publisher_update,test_group,Russia,macbook air
13070,24-06-2014 9:31,publisher_update,control_group,United Kingdom,mac mini
13074,19-06-2014 15:31,publisher_update,control_group,Sweden,nexus 10
13078,04-06-2014 11:23,publisher_update,control_group,United States,dell inspiron desktop
13098,05-06-2014 15:21,publisher_update,control_group,Canada,macbook pro
13100,07-06-2014 14:55,publisher_update,control_group,Japan,iphone 5
13113,02-06-2014 11:57,publisher_update,control_group,Australia,kindle fire
13117,04-06-2014 17:09,publisher_update,control_group,India,macbook pro
13120,06-06-2014 12:18,publisher_update,control_group,Russia,macbook pro
13122,11-06-2014 9:31,publisher_update,test_group,Switzerland,iphone 5
13125,15-06-2014 15:33,publisher_update,test_group,Indonesia,macbook air
13126,16-06-2014 11:53,publisher_update,test_group,India,macbook pro
13130,15-06-2014 15:44,publisher_update,control_group,Russia,samsumg galaxy tablet
13134,09-06-2014 10:21,publisher_update,test_group,Japan,macbook pro
13141,03-06-2014 14:59,publisher_update,test_group,Austria,dell inspiron desktop
13152,02-06-2014 17:56,publisher_update,test_group,Italy,macbook air
13153,06-06-2014 8:38,publisher_update,test_group,Hong Kong,iphone 5s
13167,12-06-2014 11:20,publisher_update,test_group,United Kingdom,hp pavilion desktop
13169,15-06-2014 7:53,publisher_update,test_group,United States,macbook pro
13171,01-06-2014 12:28,publisher_update,test_group,United Kingdom,macbook pro
13172,08-06-2014 10:42,publisher_update,control_group,France,dell inspiron desktop
13177,01-06-2014 22:23,publisher_update,test_group,Brazil,acer aspire desktop
13178,07-06-2014 6:23,publisher_update,test_group,Turkey,macbook pro
13179,05-06-2014 17:41,publisher_update,control_group,Germany,macbook air
13180,07-06-2014 8:09,publisher_update,test_group,Iran,iphone 5
13182,07-06-2014 15:49,publisher_update,control_group,United Arab Emirates,lenovo thinkpad
13184,19-06-2014 9:31,publisher_update,test_group,Indonesia,samsung galaxy s4
13186,05-06-2014 12:56,publisher_update,control_group,Germany,iphone 5s
13187,24-06-2014 12:23,publisher_update,control_group,United States,macbook pro
13188,17-06-2014 15:04,publisher_update,control_group,Finland,macbook air
13192,03-06-2014 17:34,publisher_update,test_group,United States,iphone 5s
13194,26-06-2014 9:31,publisher_update,test_group,Brazil,nexus 5
13195,05-06-2014 11:03,publisher_update,test_group,Japan,nexus 7
13196,04-06-2014 9:22,publisher_update,control_group,France,dell inspiron desktop
13198,07-06-2014 16:51,publisher_update,control_group,France,lenovo thinkpad
13204,03-06-2014 12:14,publisher_update,control_group,United States,iphone 4s
13205,11-06-2014 8:34,publisher_update,control_group,India,iphone 5
13210,07-06-2014 21:39,publisher_update,control_group,United States,macbook pro
13214,04-06-2014 10:03,publisher_update,test_group,India,iphone 5
13221,01-06-2014 7:01,publisher_update,test_group,Mexico,hp pavilion desktop
13225,05-06-2014 9:31,publisher_update,control_group,France,macbook pro
13228,12-06-2014 9:31,publisher_update,control_group,United States,dell inspiron notebook
13229,05-06-2014 13:44,publisher_update,test_group,Switzerland,macbook air
13232,02-06-2014 18:23,publisher_update,control_group,Brazil,lenovo thinkpad
13238,03-06-2014 9:47,publisher_update,control_group,Korea,iphone 5
13239,05-06-2014 12:51,publisher_update,test_group,Brazil,ipad mini
13241,03-06-2014 9:27,publisher_update,control_group,Germany,htc one
13242,03-06-2014 10:28,publisher_update,test_group,Poland,nexus 7
13250,27-06-2014 9:31,publisher_update,test_group,United States,macbook air
13253,27-06-2014 9:31,publisher_update,control_group,Australia,macbook air
13258,04-06-2014 4:25,publisher_update,test_group,Netherlands,macbook pro
13261,13-06-2014 9:28,publisher_update,control_group,United States,macbook pro
13267,26-06-2014 19:30,publisher_update,control_group,United States,nokia lumia 635
13275,06-06-2014 9:31,publisher_update,control_group,Germany,macbook pro
13281,13-06-2014 9:31,publisher_update,control_group,United States,iphone 5
13282,24-06-2014 11:39,publisher_update,control_group,Germany,macbook pro
13283,13-06-2014 9:31,publisher_update,control_group,Italy,dell inspiron notebook
13297,04-06-2014 7:19,publisher_update,control_group,Japan,windows surface
13301,06-06-2014 9:31,publisher_update,control_group,United States,macbook pro
13302,07-06-2014 8:52,publisher_update,test_group,United States,lenovo thinkpad
13307,05-06-2014 17:30,publisher_update,test_group,Chile,mac mini
13310,06-06-2014 9:31,publisher_update,control_group,Japan,lenovo thinkpad
13312,12-06-2014 15:44,publisher_update,test_group,France,hp pavilion desktop
13332,01-06-2014 13:35,publisher_update,control_group,United States,asus chromebook
13333,01-06-2014 9:10,publisher_update,control_group,France,iphone 5
13338,01-06-2014 13:32,publisher_update,control_group,Israel,macbook pro
13339,01-06-2014 23:38,publisher_update,control_group,Japan,macbook pro
13341,01-06-2014 17:01,publisher_update,control_group,Germany,macbook air
13345,01-06-2014 8:34,publisher_update,control_group,Poland,dell inspiron notebook
13347,01-06-2014 12:57,publisher_update,control_group,Italy,iphone 4s
13351,01-06-2014 15:23,publisher_update,control_group,Japan,nokia lumia 635
13353,01-06-2014 19:01,publisher_update,control_group,United States,htc one
13356,02-06-2014 13:27,publisher_update,control_group,Germany,nexus 7
13357,02-06-2014 8:53,publisher_update,control_group,United States,samsumg galaxy tablet
13358,02-06-2014 22:31,publisher_update,control_group,Korea,dell inspiron notebook
13363,02-06-2014 12:06,publisher_update,control_group,Malaysia,nexus 5
13364,02-06-2014 9:56,publisher_update,control_group,Sweden,samsung galaxy s4
13369,02-06-2014 2:07,publisher_update,control_group,Germany,asus chromebook
13371,02-06-2014 9:34,publisher_update,control_group,United States,nexus 7
13376,02-06-2014 17:12,publisher_update,control_group,Brazil,hp pavilion desktop
13377,02-06-2014 17:11,publisher_update,control_group,India,hp pavilion desktop
13378,02-06-2014 11:39,publisher_update,control_group,Netherlands,macbook pro
13380,02-06-2014 11:21,publisher_update,control_group,Germany,htc one
13382,02-06-2014 12:25,publisher_update,control_group,Italy,samsung galaxy s4
13383,02-06-2014 18:28,publisher_update,control_group,France,macbook air
13384,02-06-2014 10:35,publisher_update,control_group,France,samsung galaxy s4
13385,02-06-2014 13:20,publisher_update,control_group,France,macbook pro
13386,02-06-2014 19:37,publisher_update,control_group,United States,macbook air
13389,02-06-2014 13:20,publisher_update,control_group,France,iphone 5
13391,02-06-2014 10:41,publisher_update,control_group,Korea,lenovo thinkpad
13392,02-06-2014 10:47,publisher_update,control_group,Hong Kong,macbook air
13393,02-06-2014 18:11,publisher_update,control_group,Netherlands,macbook pro
13394,02-06-2014 12:38,publisher_update,control_group,Australia,nexus 7
13395,02-06-2014 11:02,publisher_update,control_group,Spain,macbook pro
13396,02-06-2014 13:10,publisher_update,control_group,Brazil,windows surface
13397,02-06-2014 12:09,publisher_update,control_group,Japan,kindle fire
13398,02-06-2014 18:36,publisher_update,control_group,United Kingdom,iphone 5s
13399,02-06-2014 1:27,publisher_update,control_group,Japan,iphone 5
13402,02-06-2014 16:16,publisher_update,control_group,United States,macbook pro
13403,02-06-2014 15:06,publisher_update,control_group,Japan,ipad air
13405,02-06-2014 16:23,publisher_update,control_group,France,iphone 4s
13406,02-06-2014 11:39,publisher_update,control_group,United States,nokia lumia 635
13413,02-06-2014 23:36,publisher_update,control_group,Russia,macbook air
13414,02-06-2014 7:33,publisher_update,control_group,United States,macbook air
13416,02-06-2014 18:42,publisher_update,control_group,Italy,nokia lumia 635
13419,02-06-2014 16:52,publisher_update,control_group,United States,lenovo thinkpad
13421,03-06-2014 15:57,publisher_update,control_group,Finland,macbook air
13422,03-06-2014 18:09,publisher_update,control_group,Netherlands,macbook air
13424,03-06-2014 10:22,publisher_update,control_group,Greece,iphone 5
13425,03-06-2014 12:46,publisher_update,control_group,United States,dell inspiron desktop
13430,03-06-2014 12:15,publisher_update,control_group,Russia,acer aspire notebook
13433,03-06-2014 13:38,publisher_update,control_group,United States,dell inspiron notebook
13434,03-06-2014 15:44,publisher_update,control_group,Italy,iphone 5
13438,03-06-2014 17:40,publisher_update,control_group,Brazil,htc one
13439,03-06-2014 9:53,publisher_update,control_group,Hong Kong,iphone 5
13440,03-06-2014 15:09,publisher_update,control_group,Egypt,samsung galaxy s4
13441,03-06-2014 18:20,publisher_update,control_group,Germany,lenovo thinkpad
13443,03-06-2014 15:32,publisher_update,control_group,United States,iphone 5
13444,03-06-2014 13:02,publisher_update,control_group,Japan,samsung galaxy s4
13445,03-06-2014 15:36,publisher_update,control_group,Germany,nexus 10
13448,03-06-2014 16:01,publisher_update,control_group,United States,samsung galaxy s4
13449,03-06-2014 23:13,publisher_update,control_group,Nigeria,dell inspiron desktop
13452,03-06-2014 12:16,publisher_update,control_group,United States,nokia lumia 635
13455,03-06-2014 16:55,publisher_update,control_group,Malaysia,iphone 5
13456,03-06-2014 10:57,publisher_update,control_group,United States,hp pavilion desktop
13458,03-06-2014 19:33,publisher_update,control_group,Brazil,nexus 10
13459,03-06-2014 10:01,publisher_update,control_group,Germany,samsung galaxy s4
13464,03-06-2014 13:17,publisher_update,control_group,United States,dell inspiron notebook
13466,03-06-2014 10:51,publisher_update,control_group,Hong Kong,macbook air
13467,03-06-2014 8:25,publisher_update,control_group,United States,dell inspiron notebook
13469,03-06-2014 15:31,publisher_update,control_group,United Kingdom,iphone 5
13470,03-06-2014 10:54,publisher_update,control_group,United Kingdom,lenovo thinkpad
13471,03-06-2014 11:31,publisher_update,control_group,India,macbook air
13472,03-06-2014 9:16,publisher_update,control_group,Canada,lenovo thinkpad
13473,03-06-2014 7:58,publisher_update,control_group,Indonesia,iphone 5
13475,03-06-2014 3:32,publisher_update,control_group,Brazil,dell inspiron notebook
13479,03-06-2014 20:46,publisher_update,control_group,United States,windows surface
13482,03-06-2014 18:09,publisher_update,control_group,Brazil,samsung galaxy s4
13483,03-06-2014 4:22,publisher_update,control_group,United States,nexus 7
13490,04-06-2014 11:29,publisher_update,control_group,United States,samsung galaxy s4
13491,04-06-2014 16:25,publisher_update,control_group,Singapore,macbook pro
13492,04-06-2014 21:40,publisher_update,control_group,Germany,hp pavilion desktop
13494,04-06-2014 15:25,publisher_update,control_group,Ireland,macbook air
13495,04-06-2014 18:26,publisher_update,control_group,Singapore,macbook air
